ref,piece,max,min,geo_point_2d,surface,price_per_m2,district
23.7,4,28.4,16.6,"48.88073523727109, 2.35747081044636",40.0,17.775000000000002,10
26.4,1,31.7,18.5,"48.83031704260011, 2.315304931573413",10.0,79.19999999999999,14
25.3,3,30.4,17.7,"48.83373367612219, 2.3476730460658106",30.0,25.3,13
26.6,1,31.9,18.6,"48.87124465089237, 2.3615036473450113",10.0,79.80000000000001,10
31.2,1,37.4,21.8,"48.86327454383974, 2.259935831704838",10.0,93.60000000000001,16
29.1,3,34.92,20.37,"48.84642759400415, 2.327356878234607",30.0,29.1,6
21.0,2,25.2,14.7,"48.86371948395739, 2.395272820760115",20.0,31.5,20
26.6,1,31.9,18.6,"48.85706404083103, 2.380364061726767",10.0,79.80000000000001,11
27.3,2,32.76,19.11,"48.87361766097465, 2.352282894951218",20.0,40.95,10
30.3,3,36.36,21.21,"48.858514966137854, 2.3164447403399206",30.0,30.3,7
22.3,3,26.76,15.61,"48.87124465089237, 2.3615036473450113",30.0,22.3,10
30.5,2,36.6,21.35,"48.87354738020911, 2.332268868869704",20.0,45.75,9
24.1,4,28.92,16.87,"48.86228910809422, 2.3448988583110166",40.0,18.075000000000003,1
29.6,2,35.52,20.72,"48.871765634282355, 2.2719177404675657",20.0,44.4,16
26.8,3,32.16,18.76,"48.83740588522813, 2.3633186351497177",30.0,26.8,13
36.2,1,43.44,25.34,"48.85829990387876, 2.3015415556941874",10.0,108.60000000000001,7
32.5,1,39.0,22.75,"48.87814767585099, 2.3171746113048903",10.0,97.5,8
28.1,2,33.72,19.67,"48.84194019337512, 2.356893889624744",20.0,42.15,5
23.2,4,27.84,16.24,"48.83373367612219, 2.3476730460658106",40.0,17.4,13
30.7,1,36.84,21.49,"48.89257777114592, 2.334363089913081",10.0,92.1,18
25.0,3,30.0,17.5,"48.89257777114592, 2.334363089913081",30.0,25.0,18
29.1,2,34.92,20.37,"48.87814767585099, 2.3171746113048903",20.0,43.650000000000006,8
25.0,4,30.0,17.5,"48.88073523727109, 2.35747081044636",40.0,18.75,10
22.4,3,26.88,15.68,"48.87153120058614, 2.3875492398498035",30.0,22.4,20
23.2,4,27.84,16.24,"48.88073523727109, 2.35747081044636",40.0,17.4,10
30.4,2,36.48,21.28,"48.874135575605415, 2.3041188097211407",20.0,45.6,8
31.2,3,37.44,21.84,"48.86065013520993, 2.3349103292801994",30.0,31.200000000000003,1
24.6,3,29.52,17.22,"48.87153120058614, 2.3875492398498035",30.0,24.6,20
26.4,2,31.68,18.48,"48.86910019977125, 2.3394607437483312",20.0,39.599999999999994,2
27.5,1,33.0,19.25,"48.88163816729657, 2.3954401666237373",10.0,82.5,19
27.8,3,33.36,19.46,"48.86910019977125, 2.3394607437483312",30.0,27.8,2
23.1,4,27.72,16.17,"48.89166759106752, 2.3459787545931863",40.0,17.325,18
28.5,3,34.2,19.95,"48.86465997810256, 2.3363089189653063",30.0,28.5,1
27.8,2,33.36,19.46,"48.87153120058614, 2.3875492398498035",20.0,41.7,20
32.4,1,38.88,22.68,"48.84691594405347, 2.374401626479208",10.0,97.19999999999999,12
37.6,1,45.12,26.32,"48.86065013520993, 2.3349103292801994",10.0,112.80000000000001,1
32.9,1,39.48,23.03,"48.84194019337512, 2.356893889624744",10.0,98.7,5
24.5,4,29.4,17.15,"48.873934691758095, 2.343252579473346",40.0,18.375,9
26.1,2,31.32,18.27,"48.8379956461218, 2.4331784419569793",20.0,39.150000000000006,12
24.0,2,28.8,16.8,"48.82752745777257, 2.3723977369189355",20.0,36.0,13
26.0,4,31.2,18.2,"48.850622342726865, 2.252276907538065",40.0,19.5,16
26.1,1,31.32,18.27,"48.88766108880349, 2.3744682121256666",10.0,78.30000000000001,19
32.3,1,38.76,22.61,"48.86228910809422, 2.3448988583110166",10.0,96.89999999999999,1
27.6,2,33.12,19.32,"48.85706404083103, 2.380364061726767",20.0,41.400000000000006,11
20.5,2,24.6,14.35,"48.88163816729657, 2.3954401666237373",20.0,30.749999999999996,19
35.4,1,42.48,24.78,"48.85528871996157, 2.3336568680904577",10.0,106.2,6
32.9,1,39.48,23.03,"48.85209650697998, 2.3887648336025635",10.0,98.7,11
22.2,4,26.64,15.54,"48.823452771575106, 2.337070179863054",40.0,16.65,14
21.6,3,25.92,15.12,"48.87153120058614, 2.3875492398498035",30.0,21.6,20
26.6,4,31.92,18.62,"48.86234502354463, 2.376118055918989",40.0,19.950000000000003,11
24.6,3,29.52,17.22,"48.86234502354463, 2.376118055918989",30.0,24.6,11
27.5,3,33.0,19.25,"48.86843361445447, 2.2916790427412166",30.0,27.5,16
26.7,4,32.04,18.69,"48.850171655497846, 2.291852642697574",40.0,20.025,15
26.1,4,31.32,18.27,"48.874135575605415, 2.3041188097211407",40.0,19.575000000000003,8
24.3,4,29.16,17.01,"48.8376230959726, 2.331783822887114",40.0,18.225,14
37.2,1,44.64,26.04,"48.85852137232379, 2.3516669671389687",10.0,111.60000000000001,4
30.4,1,36.48,21.28,"48.84194019337512, 2.356893889624744",10.0,91.2,5
32.9,1,39.48,23.03,"48.83740588522813, 2.3633186351497177",10.0,98.7,13
26.2,3,31.44,18.34,"48.850622342726865, 2.252276907538065",30.0,26.2,16
27.6,4,33.12,19.32,"48.871765634282355, 2.2719177404675657",40.0,20.700000000000003,16
25.3,3,30.36,17.71,"48.83429362836976, 2.296919974448867",30.0,25.3,15
31.1,1,37.32,21.77,"48.88117755028415, 2.289963738115156",10.0,93.30000000000001,17
27.5,2,33.0,19.25,"48.89166759106752, 2.3459787545931863",20.0,41.25,18
27.5,1,33.0,19.25,"48.86740319007272, 2.3729648249267643",10.0,82.5,11
28.9,1,34.7,20.2,"48.87863907572485, 2.380127281829295",10.0,86.69999999999999,19
26.6,2,31.9,18.6,"48.86388739200144, 2.363123300986952",20.0,39.900000000000006,3
34.1,1,40.9,23.9,"48.86465997810256, 2.3363089189653063",10.0,102.30000000000001,1
28.1,3,33.7,19.7,"48.86327454383974, 2.259935831704838",30.0,28.1,16
23.7,4,28.4,16.6,"48.83740588522813, 2.3633186351497177",40.0,17.775000000000002,13
25.2,4,30.2,17.6,"48.89257777114592, 2.334363089913081",40.0,18.9,18
27.0,2,32.4,18.9,"48.8949426537908, 2.321118743705154",20.0,40.5,17
27.1,2,32.5,19.0,"48.88117755028415, 2.289963738115156",20.0,40.65,17
24.5,2,29.4,17.2,"48.89166759106752, 2.3459787545931863",20.0,36.75,18
30.4,2,36.5,21.3,"48.86065013520993, 2.3349103292801994",20.0,45.6,1
36.6,1,43.9,25.6,"48.85571865089275, 2.358162333852766",10.0,109.80000000000001,4
28.6,3,34.3,20.0,"48.86647028948414, 2.3570831310567835",30.0,28.6,3
31.0,2,37.2,21.7,"48.87814767585099, 2.3171746113048903",20.0,46.5,8
33.2,1,39.8,23.2,"48.87814767585099, 2.3171746113048903",10.0,99.60000000000001,8
30.4,1,36.5,21.3,"48.89555577457166, 2.384777229270242",10.0,91.2,19
30.4,2,36.5,21.3,"48.86465997810256, 2.3363089189653063",20.0,45.6,1
28.8,3,34.6,20.2,"48.86327454383974, 2.259935831704838",30.0,28.8,16
29.2,3,35.0,20.4,"48.859192412713874, 2.3632050573309638",30.0,29.2,3
25.1,4,30.1,17.6,"48.8376230959726, 2.331783822887114",40.0,18.825000000000003,14
24.2,2,29.0,16.9,"48.82752745777257, 2.3723977369189355",20.0,36.3,13
22.4,3,26.9,15.7,"48.8379956461218, 2.4331784419569793",30.0,22.4,12
26.8,4,32.2,18.8,"48.84168428795317, 2.3438609263160095",40.0,20.1,5
38.0,1,45.6,26.6,"48.85852137232379, 2.3516669671389687",10.0,114.0,4
29.2,3,35.0,20.4,"48.86647028948414, 2.3570831310567835",30.0,29.2,3
36.6,1,43.9,25.6,"48.8490447659431, 2.3457466001872485",10.0,109.80000000000001,5
25.2,3,30.2,17.6,"48.83906040108164, 2.2780763469189345",30.0,25.2,15
29.0,2,34.8,20.3,"48.888481513920595, 2.313856169006357",20.0,43.5,17
32.4,2,38.9,22.7,"48.86647028948414, 2.3570831310567835",20.0,48.599999999999994,3
25.8,2,31.0,18.1,"48.85209650697998, 2.3887648336025635",20.0,38.7,11
30.4,2,36.5,21.3,"48.87126549302095, 2.320053028649194",20.0,45.6,8
31.9,1,38.3,22.3,"48.873934691758095, 2.343252579473346",10.0,95.7,9
25.9,4,31.1,18.1,"48.85209650697998, 2.3887648336025635",40.0,19.424999999999997,11
25.9,4,31.1,18.1,"48.86234502354463, 2.376118055918989",40.0,19.424999999999997,11
32.9,1,39.5,23.0,"48.86740319007272, 2.3729648249267643",10.0,98.7,11
20.8,3,25.0,14.6,"48.89166759106752, 2.3459787545931863",30.0,20.8,18
27.3,2,32.8,19.1,"48.850622342726865, 2.252276907538065",20.0,40.95,16
26.3,3,31.6,18.4,"48.8671501183107, 2.3500801904088187",30.0,26.3,2
28.6,3,34.3,20.0,"48.84168428795317, 2.3438609263160095",30.0,28.6,5
26.6,3,31.9,18.6,"48.87354738020911, 2.332268868869704",30.0,26.6,9
23.4,3,28.1,16.4,"48.88766108880349, 2.3744682121256666",30.0,23.4,19
28.3,4,34.0,19.8,"48.84766363545046, 2.354093153377686",40.0,21.225,5
25.1,4,30.1,17.6,"48.87361766097465, 2.352282894951218",40.0,18.825000000000003,10
38.0,1,45.6,26.6,"48.858514966137854, 2.3164447403399206",10.0,114.0,7
27.3,2,32.8,19.1,"48.8949426537908, 2.321118743705154",20.0,40.95,17
30.4,3,36.5,21.3,"48.84642759400415, 2.327356878234607",30.0,30.399999999999995,6
36.4,1,43.7,25.5,"48.867074492185395, 2.3086516846814",10.0,109.19999999999999,8
32.2,2,38.6,22.5,"48.86327454383974, 2.259935831704838",20.0,48.300000000000004,16
31.3,1,37.6,21.9,"48.83373367612219, 2.3476730460658106",10.0,93.89999999999999,13
31.1,1,37.3,21.8,"48.89166759106752, 2.3459787545931863",10.0,93.30000000000001,18
31.3,1,37.6,21.9,"48.86228910809422, 2.3448988583110166",10.0,93.89999999999999,1
25.9,2,31.1,18.1,"48.89555577457166, 2.384777229270242",20.0,38.849999999999994,19
34.2,1,41.0,23.9,"48.869306638088744, 2.3334318076581146",10.0,102.60000000000001,2
23.5,2,28.2,16.5,"48.87863907572485, 2.380127281829295",20.0,35.25,19
29.6,2,35.5,20.7,"48.86327454383974, 2.259935831704838",20.0,44.4,16
19.5,3,23.4,13.7,"48.854760283035255, 2.407430328235969",30.0,19.5,20
29.6,3,35.5,20.7,"48.86843361445447, 2.2916790427412166",30.0,29.6,16
28.4,4,34.1,19.9,"48.86843361445447, 2.2916790427412166",40.0,21.299999999999997,16
29.4,4,35.3,20.6,"48.86465997810256, 2.3363089189653063",40.0,22.05,1
33.7,3,40.4,23.6,"48.84642759400415, 2.327356878234607",30.0,33.7,6
27.0,2,32.4,18.9,"48.89213818760241, 2.355536163296278",20.0,40.5,18
25.3,3,30.4,17.7,"48.87126549302095, 2.320053028649194",30.0,25.3,8
28.3,4,34.0,19.8,"48.85571865089275, 2.358162333852766",40.0,21.225,4
26.6,3,31.9,18.6,"48.85528871996157, 2.3336568680904577",30.0,26.6,6
30.2,2,36.2,21.1,"48.8376230959726, 2.331783822887114",20.0,45.3,14
28.2,4,33.84,19.74,"48.84642759400415, 2.327356878234607",40.0,21.15,6
26.2,4,31.44,18.34,"48.83031704260011, 2.315304931573413",40.0,19.650000000000002,14
33.8,1,40.56,23.66,"48.85571865089275, 2.358162333852766",10.0,101.39999999999999,4
32.1,1,38.52,22.47,"48.847800629292664, 2.3363388275876775",10.0,96.3,6
29.3,1,35.16,20.51,"48.89213818760241, 2.355536163296278",10.0,87.9,18
26.2,2,31.44,18.34,"48.876008290020586, 2.36812301788768",20.0,39.300000000000004,10
27.3,2,32.76,19.11,"48.87993433878255, 2.3328501965554715",20.0,40.95,9
23.6,2,28.32,16.52,"48.8379956461218, 2.4331784419569793",20.0,35.400000000000006,12
22.5,2,27.0,15.75,"48.8379956461218, 2.4331784419569793",20.0,33.75,12
23.3,4,27.96,16.31,"48.89213818760241, 2.355536163296278",40.0,17.475,18
27.2,3,32.64,19.04,"48.88117755028415, 2.289963738115156",30.0,27.2,17
23.9,2,28.68,16.73,"48.854760283035255, 2.407430328235969",20.0,35.849999999999994,20
26.3,2,31.56,18.41,"48.84691594405347, 2.374401626479208",20.0,39.449999999999996,12
27.9,3,33.48,19.53,"48.86065013520993, 2.3349103292801994",30.0,27.9,1
29.5,2,35.4,20.65,"48.88073523727109, 2.35747081044636",20.0,44.25,10
24.5,4,29.4,17.15,"48.83906040108164, 2.2780763469189345",40.0,18.375,15
22.8,4,27.36,15.96,"48.854760283035255, 2.407430328235969",40.0,17.1,20
26.7,2,32.04,18.69,"48.8949426537908, 2.321118743705154",20.0,40.05,17
29.7,3,35.64,20.79,"48.84642759400415, 2.327356878234607",30.0,29.7,6
32.9,1,39.48,23.03,"48.867018590627694, 2.328581664931248",10.0,98.7,1
28.1,4,33.72,19.67,"48.86327454383974, 2.259935831704838",40.0,21.075,16
23.3,3,27.96,16.31,"48.86371948395739, 2.395272820760115",30.0,23.3,20
28.2,1,33.84,19.74,"48.876008290020586, 2.36812301788768",10.0,84.6,10
27.5,1,33.0,19.25,"48.85706404083103, 2.380364061726767",10.0,82.5,11
34.9,1,41.88,24.43,"48.862557245043206, 2.354851518245669",10.0,104.69999999999999,3
28.5,3,34.2,19.95,"48.87126549302095, 2.320053028649194",30.0,28.5,8
19.2,3,23.04,13.44,"48.87103473909125, 2.406171530151038",30.0,19.2,20
31.2,3,37.44,21.84,"48.869306638088744, 2.3334318076581146",30.0,31.200000000000003,2
37.6,1,45.12,26.32,"48.851585175021285, 2.3647679538731117",10.0,112.80000000000001,4
24.6,3,29.52,17.22,"48.86740319007272, 2.3729648249267643",30.0,24.6,11
27.6,4,33.12,19.32,"48.86327454383974, 2.259935831704838",40.0,20.700000000000003,16
34.5,1,41.4,24.15,"48.86910019977125, 2.3394607437483312",10.0,103.5,2
22.3,3,26.76,15.61,"48.87153120058614, 2.3875492398498035",30.0,22.3,20
26.7,2,32.0,18.7,"48.8671501183107, 2.3500801904088187",20.0,40.05,2
30.4,1,36.48,21.28,"48.86234502354463, 2.376118055918989",10.0,91.2,11
28.2,4,33.84,19.74,"48.85035926154756, 2.3110309362657557",40.0,21.15,7
27.9,3,33.48,19.53,"48.867074492185395, 2.3086516846814",30.0,27.9,8
24.3,4,29.16,17.01,"48.85706404083103, 2.380364061726767",40.0,18.225,11
25.1,3,30.12,17.57,"48.89166759106752, 2.3459787545931863",30.0,25.1,18
26.2,3,31.44,18.34,"48.89213818760241, 2.355536163296278",30.0,26.2,18
25.4,2,30.48,17.78,"48.84194019337512, 2.356893889624744",20.0,38.1,5
20.6,3,24.72,14.42,"48.88766108880349, 2.3744682121256666",30.0,20.6,19
19.7,4,23.64,13.79,"48.89257777114592, 2.334363089913081",40.0,14.775,18
24.5,4,29.4,17.15,"48.850171655497846, 2.291852642697574",40.0,18.375,15
16.3,4,19.56,11.41,"48.894012169582226, 2.3643867790293243",40.0,12.225000000000001,18
21.8,4,26.16,15.26,"48.8949426537908, 2.321118743705154",40.0,16.35,17
30.6,3,36.72,21.42,"48.85035926154756, 2.3110309362657557",30.0,30.6,7
31.2,3,37.44,21.84,"48.867018590627694, 2.328581664931248",30.0,31.200000000000003,1
32.9,1,39.48,23.03,"48.869306638088744, 2.3334318076581146",10.0,98.7,2
26.8,1,32.16,18.76,"48.8379956461218, 2.4331784419569793",10.0,80.4,12
27.2,3,32.64,19.04,"48.888481513920595, 2.313856169006357",30.0,27.2,17
20.3,3,24.36,14.21,"48.89257777114592, 2.334363089913081",30.0,20.3,18
25.1,3,30.12,17.57,"48.84766363545046, 2.354093153377686",30.0,25.1,5
30.5,2,36.6,21.35,"48.87354738020911, 2.332268868869704",20.0,45.75,9
32.9,1,39.48,23.03,"48.86234502354463, 2.376118055918989",10.0,98.7,11
27.8,3,33.36,19.46,"48.8671501183107, 2.3500801904088187",30.0,27.8,2
20.5,3,24.6,14.4,"48.87103473909125, 2.406171530151038",30.0,20.5,20
29.2,3,35.0,20.4,"48.8490447659431, 2.3457466001872485",30.0,29.2,5
24.5,4,29.4,17.2,"48.850171655497846, 2.291852642697574",40.0,18.375,15
28.5,3,34.2,19.95,"48.874135575605415, 2.3041188097211407",30.0,28.5,8
39.3,1,47.16,27.51,"48.85035926154756, 2.3110309362657557",10.0,117.89999999999999,7
25.2,4,30.24,17.64,"48.88504369140323, 2.302909824651906",40.0,18.9,17
28.0,3,33.6,19.6,"48.83906040108164, 2.2780763469189345",30.0,28.0,15
24.0,1,28.8,16.8,"48.88163816729657, 2.3954401666237373",10.0,72.0,19
36.0,1,43.2,25.2,"48.86388739200144, 2.363123300986952",10.0,108.0,3
26.3,3,31.56,18.41,"48.83373367612219, 2.3476730460658106",30.0,26.3,13
23.0,3,27.6,16.1,"48.86228910809422, 2.3448988583110166",30.0,23.0,1
25.4,2,30.48,17.78,"48.876008290020586, 2.36812301788768",20.0,38.1,10
31.8,2,38.16,22.26,"48.84168428795317, 2.3438609263160095",20.0,47.7,5
36.0,1,43.2,25.2,"48.85571865089275, 2.358162333852766",10.0,108.0,4
29.4,2,35.28,20.58,"48.84271125032415, 2.3107774536393966",20.0,44.1,15
28.4,1,34.08,19.88,"48.82665262554388, 2.3264369992249008",10.0,85.19999999999999,14
27.6,2,33.1,19.3,"48.84168428795317, 2.3438609263160095",20.0,41.400000000000006,5
29.8,1,35.8,20.9,"48.86234502354463, 2.376118055918989",10.0,89.4,11
27.8,2,33.4,19.5,"48.87124465089237, 2.3615036473450113",20.0,41.7,10
30.6,2,36.7,21.4,"48.83373367612219, 2.3476730460658106",20.0,45.9,13
27.1,3,32.5,19.0,"48.847800629292664, 2.3363388275876775",30.0,27.1,6
28.2,2,33.8,19.7,"48.850622342726865, 2.252276907538065",20.0,42.3,16
23.9,3,28.7,16.7,"48.86371948395739, 2.395272820760115",30.0,23.9,20
34.7,1,41.6,24.3,"48.87126549302095, 2.320053028649194",10.0,104.10000000000001,8
27.4,4,32.9,19.2,"48.83906040108164, 2.2780763469189345",40.0,20.549999999999997,15
25.4,4,30.5,17.8,"48.89213818760241, 2.355536163296278",40.0,19.05,18
21.1,4,25.3,14.8,"48.86371948395739, 2.395272820760115",40.0,15.825000000000003,20
23.1,3,27.7,16.2,"48.84691594405347, 2.374401626479208",30.0,23.1,12
33.9,2,40.7,23.7,"48.867018590627694, 2.328581664931248",20.0,50.849999999999994,1
24.6,3,29.5,17.2,"48.84194019337512, 2.356893889624744",30.0,24.6,5
29.0,2,34.8,20.3,"48.89213818760241, 2.355536163296278",20.0,43.5,18
22.6,4,27.1,15.8,"48.87124465089237, 2.3615036473450113",40.0,16.950000000000003,10
34.0,2,40.8,23.8,"48.84642759400415, 2.327356878234607",20.0,51.0,6
31.7,2,38.0,22.2,"48.86843361445447, 2.2916790427412166",20.0,47.55,16
31.5,2,37.8,22.1,"48.867074492185395, 2.3086516846814",20.0,47.25,8
27.6,2,33.1,19.3,"48.8671501183107, 2.3500801904088187",20.0,41.400000000000006,2
27.1,2,32.5,19.0,"48.87863907572485, 2.380127281829295",20.0,40.65,19
30.1,4,36.1,21.1,"48.84168428795317, 2.3438609263160095",40.0,22.575000000000003,5
30.1,4,36.1,21.1,"48.85571865089275, 2.358162333852766",40.0,22.575000000000003,4
30.6,4,36.7,21.4,"48.867018590627694, 2.328581664931248",40.0,22.95,1
21.8,2,26.2,15.3,"48.82752745777257, 2.3723977369189355",20.0,32.7,13
26.8,4,32.2,18.8,"48.84271125032415, 2.3107774536393966",40.0,20.1,15
37.5,1,45.0,26.3,"48.84766363545046, 2.354093153377686",10.0,112.5,5
38.8,1,46.6,27.2,"48.869306638088744, 2.3334318076581146",10.0,116.39999999999999,2
33.9,2,40.7,23.7,"48.87354738020911, 2.332268868869704",20.0,50.849999999999994,9
29.6,1,35.5,20.7,"48.87863907572485, 2.380127281829295",10.0,88.8,19
24.7,4,29.6,17.3,"48.82665262554388, 2.3264369992249008",40.0,18.525,14
25.3,4,30.4,17.7,"48.850622342726865, 2.252276907538065",40.0,18.975,16
30.7,2,36.8,21.5,"48.87814767585099, 2.3171746113048903",20.0,46.05,8
23.4,4,28.1,16.4,"48.88163816729657, 2.3954401666237373",40.0,17.549999999999997,19
24.9,3,29.9,17.4,"48.85209650697998, 2.3887648336025635",30.0,24.9,11
32.8,1,39.4,23.0,"48.87993433878255, 2.3328501965554715",10.0,98.39999999999999,9
22.7,3,27.2,15.9,"48.87863907572485, 2.380127281829295",30.0,22.7,19
24.3,4,29.2,17.0,"48.8379956461218, 2.4331784419569793",40.0,18.225,12
31.1,1,37.3,21.8,"48.87103473909125, 2.406171530151038",10.0,93.30000000000001,20
29.6,3,35.5,20.7,"48.851585175021285, 2.3647679538731117",30.0,29.6,4
28.2,4,33.8,19.7,"48.88117755028415, 2.289963738115156",40.0,21.15,17
33.6,1,40.3,23.5,"48.86327454383974, 2.259935831704838",10.0,100.80000000000001,16
27.5,4,33.0,19.3,"48.859192412713874, 2.3632050573309638",40.0,20.625,3
35.6,1,42.7,24.9,"48.86388739200144, 2.363123300986952",10.0,106.8,3
24.2,3,29.0,16.9,"48.87863907572485, 2.380127281829295",30.0,24.2,19
28.4,1,34.1,19.9,"48.84691594405347, 2.374401626479208",10.0,85.19999999999999,12
34.5,1,41.4,24.1,"48.86843361445447, 2.2916790427412166",10.0,103.5,16
27.2,2,32.6,19.0,"48.888481513920595, 2.313856169006357",20.0,40.8,17
31.1,2,37.3,21.8,"48.851585175021285, 2.3647679538731117",20.0,46.650000000000006,4
32.3,2,38.8,22.6,"48.86843361445447, 2.2916790427412166",20.0,48.449999999999996,16
33.3,2,40.0,23.3,"48.84168428795317, 2.3438609263160095",20.0,49.949999999999996,5
33.3,1,40.0,23.3,"48.888481513920595, 2.313856169006357",10.0,99.89999999999999,17
35.0,1,42.0,24.5,"48.851585175021285, 2.3647679538731117",10.0,105.0,4
25.9,3,31.1,18.1,"48.86465997810256, 2.3363089189653063",30.0,25.9,1
29.2,1,35.0,20.4,"48.87153120058614, 2.3875492398498035",10.0,87.6,20
36.8,1,44.2,25.8,"48.84168428795317, 2.3438609263160095",10.0,110.39999999999999,5
34.7,1,41.6,24.3,"48.847800629292664, 2.3363388275876775",10.0,104.10000000000001,6
34.2,1,41.0,23.9,"48.867074492185395, 2.3086516846814",10.0,102.60000000000001,8
19.9,4,23.9,13.9,"48.89555577457166, 2.384777229270242",40.0,14.924999999999999,19
27.0,1,32.4,18.9,"48.835209049865114, 2.3862100842120184",10.0,81.0,12
25.1,3,30.1,17.6,"48.823452771575106, 2.337070179863054",30.0,25.1,14
28.3,2,34.0,19.8,"48.850622342726865, 2.252276907538065",20.0,42.45,16
32.9,1,39.5,23.0,"48.87124465089237, 2.3615036473450113",10.0,98.7,10
32.8,4,39.4,23.0,"48.858514966137854, 2.3164447403399206",40.0,24.599999999999998,7
29.5,2,35.4,20.7,"48.83373367612219, 2.3476730460658106",20.0,44.25,13
31.0,2,37.2,21.7,"48.851585175021285, 2.3647679538731117",20.0,46.5,4
29.0,3,34.8,20.3,"48.86065013520993, 2.3349103292801994",30.0,29.0,1
26.7,2,32.0,18.7,"48.86647028948414, 2.3570831310567835",20.0,40.05,3
34.2,4,41.0,23.9,"48.85035926154756, 2.3110309362657557",40.0,25.650000000000002,7
34.4,1,41.3,24.1,"48.88073523727109, 2.35747081044636",10.0,103.2,10
22.0,4,26.4,15.4,"48.83031704260011, 2.315304931573413",40.0,16.5,14
25.2,2,30.2,17.6,"48.876008290020586, 2.36812301788768",20.0,37.8,10
28.6,3,34.3,20.0,"48.85571865089275, 2.358162333852766",30.0,28.6,4
25.4,3,30.5,17.8,"48.84168428795317, 2.3438609263160095",30.0,25.4,5
39.8,1,47.8,27.9,"48.85526326937375, 2.3255876525808024",10.0,119.39999999999999,7
21.7,3,26.0,15.2,"48.88163816729657, 2.3954401666237373",30.0,21.7,19
27.7,1,33.2,19.4,"48.84691594405347, 2.374401626479208",10.0,83.1,12
26.6,2,31.9,18.6,"48.862557245043206, 2.354851518245669",20.0,39.900000000000006,3
25.1,4,30.1,17.6,"48.873934691758095, 2.343252579473346",40.0,18.825000000000003,9
28.5,1,34.2,20.0,"48.86740319007272, 2.3729648249267643",10.0,85.5,11
31.1,3,37.3,21.8,"48.84642759400415, 2.327356878234607",30.0,31.099999999999998,6
30.7,1,36.8,21.5,"48.83906040108164, 2.2780763469189345",10.0,92.1,15
24.2,1,29.0,16.9,"48.88766108880349, 2.3744682121256666",10.0,72.6,19
29.3,4,35.2,20.5,"48.859192412713874, 2.3632050573309638",40.0,21.975,3
25.1,3,30.1,17.6,"48.89213818760241, 2.355536163296278",30.0,25.1,18
24.2,4,29.0,16.9,"48.87993433878255, 2.3328501965554715",40.0,18.15,9
33.0,2,39.6,23.1,"48.86065013520993, 2.3349103292801994",20.0,49.5,1
